object,color,seed,prompt,image_path,object_raw,color_raw,object_predicted,color_predicted,binding_correct
shoe,blue,5,a photo of a blue shoe,shoe/blue/seed_0005.png,shoes,blue,shoe,blue,True
shoe,blue,6,a photo of a blue shoe,shoe/blue/seed_0006.png,shoes,blue,shoe,blue,True
shoe,blue,7,a photo of a blue shoe,shoe/blue/seed_0007.png,shoe,blue,shoe,blue,True
shoe,blue,8,a photo of a blue shoe,shoe/blue/seed_0008.png,shoe,blue,shoe,blue,True
shoe,blue,9,a photo of a blue shoe,shoe/blue/seed_0009.png,shoe,blue,shoe,blue,True
shoe,blue,10,a photo of a blue shoe,shoe/blue/seed_0010.png,shoes,blue,shoe,blue,True
shoe,blue,11,a photo of a blue shoe,shoe/blue/seed_0011.png,shoe,blue,shoe,blue,True
shoe,blue,12,a photo of a blue shoe,shoe/blue/seed_0012.png,shoe,blue,shoe,blue,True
shoe,blue,13,a photo of a blue shoe,shoe/blue/seed_0013.png,shoes,blue,shoe,blue,True
shoe,blue,14,a photo of a blue shoe,shoe/blue/seed_0014.png,shoe,blue,shoe,blue,True
shoe,blue,15,a photo of a blue shoe,shoe/blue/seed_0015.png,shoes,blue,shoe,blue,True
shoe,blue,16,a photo of a blue shoe,shoe/blue/seed_0016.png,shoes,white,shoe,white,False
shoe,blue,17,a photo of a blue shoe,shoe/blue/seed_0017.png,shoe,blue,shoe,blue,True
shoe,blue,18,a photo of a blue shoe,shoe/blue/seed_0018.png,shoe,blue,shoe,blue,True
shoe,blue,19,a photo of a blue shoe,shoe/blue/seed_0019.png,shoes,blue,shoe,blue,True
shoe,blue,20,a photo of a blue shoe,shoe/blue/seed_0020.png,shoe,blue,shoe,blue,True
shoe,blue,21,a photo of a blue shoe,shoe/blue/seed_0021.png,shoe,blue,shoe,blue,True
shoe,blue,22,a photo of a blue shoe,shoe/blue/seed_0022.png,shoe,blue,shoe,blue,True
shoe,blue,23,a photo of a blue shoe,shoe/blue/seed_0023.png,shoe,blue,shoe,blue,True
shoe,blue,24,a photo of a blue shoe,shoe/blue/seed_0024.png,shoes,white,shoe,white,False
shoe,blue,25,a photo of a blue shoe,shoe/blue/seed_0025.png,shoes,blue,shoe,blue,True
shoe,blue,26,a photo of a blue shoe,shoe/blue/seed_0026.png,shoes,blue,shoe,blue,True
shoe,blue,27,a photo of a blue shoe,shoe/blue/seed_0027.png,shoes,blue,shoe,blue,True
shoe,blue,28,a photo of a blue shoe,shoe/blue/seed_0028.png,shoe,blue,shoe,blue,True
shoe,blue,29,a photo of a blue shoe,shoe/blue/seed_0029.png,shoes,blue,shoe,blue,True
shoe,yellow,0,a photo of a yellow shoe,shoe/yellow/seed_0000.png,shoes,yellow,shoe,yellow,True
shoe,yellow,1,a photo of a yellow shoe,shoe/yellow/seed_0001.png,shoes,yellow,shoe,yellow,True
shoe,yellow,2,a photo of a yellow shoe,shoe/yellow/seed_0002.png,shoe,yellow,shoe,yellow,True
shoe,yellow,3,a photo of a yellow shoe,shoe/yellow/seed_0003.png,shoe,yellow,shoe,yellow,True
shoe,yellow,4,a photo of a yellow shoe,shoe/yellow/seed_0004.png,shoes,yellow,shoe,yellow,True
shoe,yellow,5,a photo of a yellow shoe,shoe/yellow/seed_0005.png,shoes,yellow,shoe,yellow,True
shoe,yellow,6,a photo of a yellow shoe,shoe/yellow/seed_0006.png,shoe,yellow,shoe,yellow,True
shoe,yellow,7,a photo of a yellow shoe,shoe/yellow/seed_0007.png,shoe,yellow,shoe,yellow,True
shoe,yellow,8,a photo of a yellow shoe,shoe/yellow/seed_0008.png,shoes,yellow,shoe,yellow,True
shoe,yellow,9,a photo of a yellow shoe,shoe/yellow/seed_0009.png,shoe,yellow,shoe,yellow,True
shoe,yellow,10,a photo of a yellow shoe,shoe/yellow/seed_0010.png,shoes,yellow,shoe,yellow,True
shoe,yellow,11,a photo of a yellow shoe,shoe/yellow/seed_0011.png,shoes,yellow,shoe,yellow,True
shoe,yellow,12,a photo of a yellow shoe,shoe/yellow/seed_0012.png,shoes,yellow,shoe,yellow,True
shoe,yellow,13,a photo of a yellow shoe,shoe/yellow/seed_0013.png,shoes,yellow,shoe,yellow,True
shoe,yellow,14,a photo of a yellow shoe,shoe/yellow/seed_0014.png,shoes,yellow,shoe,yellow,True
shoe,yellow,15,a photo of a yellow shoe,shoe/yellow/seed_0015.png,boot,yellow,shoe,yellow,True
shoe,yellow,16,a photo of a yellow shoe,shoe/yellow/seed_0016.png,shoes,yellow,shoe,yellow,True
shoe,yellow,17,a photo of a yellow shoe,shoe/yellow/seed_0017.png,shoes,yellow,shoe,yellow,True
shoe,yellow,18,a photo of a yellow shoe,shoe/yellow/seed_0018.png,shoe,yellow,shoe,yellow,True
shoe,yellow,19,a photo of a yellow shoe,shoe/yellow/seed_0019.png,shoes,yellow,shoe,yellow,True
shoe,yellow,20,a photo of a yellow shoe,shoe/yellow/seed_0020.png,shoes,yellow,shoe,yellow,True
shoe,yellow,21,a photo of a yellow shoe,shoe/yellow/seed_0021.png,boot,yellow,shoe,yellow,True
shoe,yellow,22,a photo of a yellow shoe,shoe/yellow/seed_0022.png,shoes,yellow,shoe,yellow,True
shoe,yellow,23,a photo of a yellow shoe,shoe/yellow/seed_0023.png,shoe,blue,shoe,blue,False
shoe,yellow,24,a photo of a yellow shoe,shoe/yellow/seed_0024.png,boot,yellow,shoe,yellow,True
shoe,yellow,25,a photo of a yellow shoe,shoe/yellow/seed_0025.png,shoes,yellow,shoe,yellow,True
shoe,yellow,26,a photo of a yellow shoe,shoe/yellow/seed_0026.png,shoe,yellow,shoe,yellow,True
shoe,yellow,27,a photo of a yellow shoe,shoe/yellow/seed_0027.png,shoe,yellow,shoe,yellow,True
shoe,yellow,28,a photo of a yellow shoe,shoe/yellow/seed_0028.png,shoe,yellow,shoe,yellow,True
shoe,yellow,29,a photo of a yellow shoe,shoe/yellow/seed_0029.png,shoes,yellow,shoe,yellow,True
shoe,red,0,a photo of a red shoe,shoe/red/seed_0000.png,boot,red,shoe,red,True
shoe,red,1,a photo of a red shoe,shoe/red/seed_0001.png,shoes,red,shoe,red,True
shoe,red,2,a photo of a red shoe,shoe/red/seed_0002.png,shoes,red,shoe,red,True
shoe,red,3,a photo of a red shoe,shoe/red/seed_0003.png,boot,red,shoe,red,True
shoe,red,4,a photo of a red shoe,shoe/red/seed_0004.png,shoe,red,shoe,red,True
shoe,red,5,a photo of a red shoe,shoe/red/seed_0005.png,boot,red,shoe,red,True
shoe,red,6,a photo of a red shoe,shoe/red/seed_0006.png,shoe,red,shoe,red,True
shoe,red,7,a photo of a red shoe,shoe/red/seed_0007.png,boots,red,shoe,red,True
shoe,red,8,a photo of a red shoe,shoe/red/seed_0008.png,boots,red,shoe,red,True
shoe,red,9,a photo of a red shoe,shoe/red/seed_0009.png,shoe,red,shoe,red,True
shoe,red,10,a photo of a red shoe,shoe/red/seed_0010.png,shoes,red,shoe,red,True
shoe,red,11,a photo of a red shoe,shoe/red/seed_0011.png,shoes,red,shoe,red,True
shoe,red,12,a photo of a red shoe,shoe/red/seed_0012.png,shoes,red,shoe,red,True
shoe,red,13,a photo of a red shoe,shoe/red/seed_0013.png,boots,red,shoe,red,True
shoe,red,14,a photo of a red shoe,shoe/red/seed_0014.png,shoe,red,shoe,red,True
shoe,red,15,a photo of a red shoe,shoe/red/seed_0015.png,boot,red,shoe,red,True
shoe,red,16,a photo of a red shoe,shoe/red/seed_0016.png,boot,red,shoe,red,True
shoe,red,17,a photo of a red shoe,shoe/red/seed_0017.png,shoe,red,shoe,red,True
shoe,red,18,a photo of a red shoe,shoe/red/seed_0018.png,shoes,red,shoe,red,True
shoe,red,19,a photo of a red shoe,shoe/red/seed_0019.png,shoes,red,shoe,red,True
shoe,red,20,a photo of a red shoe,shoe/red/seed_0020.png,shoe,red,shoe,red,True
shoe,red,21,a photo of a red shoe,shoe/red/seed_0021.png,shoe,red,shoe,red,True
shoe,red,22,a photo of a red shoe,shoe/red/seed_0022.png,shoe,red,shoe,red,True
shoe,red,23,a photo of a red shoe,shoe/red/seed_0023.png,shoe,red,shoe,red,True
shoe,red,24,a photo of a red shoe,shoe/red/seed_0024.png,shoes,red,shoe,red,True
shoe,red,25,a photo of a red shoe,shoe/red/seed_0025.png,shoes,red,shoe,red,True
shoe,red,26,a photo of a red shoe,shoe/red/seed_0026.png,shoes,red,shoe,red,True
shoe,red,27,a photo of a red shoe,shoe/red/seed_0027.png,shoes,red,shoe,red,True
shoe,red,28,a photo of a red shoe,shoe/red/seed_0028.png,shoe,red,shoe,red,True
shoe,red,29,a photo of a red shoe,shoe/red/seed_0029.png,shoe,red,shoe,red,True
shoe,green,0,a photo of a green shoe,shoe/green/seed_0000.png,shoes,green,shoe,green,True
shoe,green,1,a photo of a green shoe,shoe/green/seed_0001.png,shoe,green,shoe,green,True
shoe,green,2,a photo of a green shoe,shoe/green/seed_0002.png,shoes,green,shoe,green,True
shoe,green,3,a photo of a green shoe,shoe/green/seed_0003.png,shoes,green,shoe,green,True
shoe,green,4,a photo of a green shoe,shoe/green/seed_0004.png,shoes,green,shoe,green,True
shoe,green,5,a photo of a green shoe,shoe/green/seed_0005.png,shoes,green,shoe,green,True
shoe,green,6,a photo of a green shoe,shoe/green/seed_0006.png,shoe,green,shoe,green,True
shoe,green,7,a photo of a green shoe,shoe/green/seed_0007.png,shoes,green,shoe,green,True
shoe,green,8,a photo of a green shoe,shoe/green/seed_0008.png,shoes,green,shoe,green,True
shoe,green,9,a photo of a green shoe,shoe/green/seed_0009.png,shoe,green,shoe,green,True
shoe,green,10,a photo of a green shoe,shoe/green/seed_0010.png,shoes,green,shoe,green,True
shoe,green,11,a photo of a green shoe,shoe/green/seed_0011.png,shoes,green,shoe,green,True
shoe,green,12,a photo of a green shoe,shoe/green/seed_0012.png,shoes,green,shoe,green,True
shoe,green,13,a photo of a green shoe,shoe/green/seed_0013.png,shoes,green,shoe,green,True
shoe,green,14,a photo of a green shoe,shoe/green/seed_0014.png,shoe,green,shoe,green,True
shoe,green,15,a photo of a green shoe,shoe/green/seed_0015.png,shoes,green,shoe,green,True
shoe,green,16,a photo of a green shoe,shoe/green/seed_0016.png,shoes,green,shoe,green,True
shoe,green,17,a photo of a green shoe,shoe/green/seed_0017.png,shoe,green,shoe,green,True
shoe,green,18,a photo of a green shoe,shoe/green/seed_0018.png,shoes,green,shoe,green,True
shoe,green,19,a photo of a green shoe,shoe/green/seed_0019.png,shoes,green,shoe,green,True
shoe,green,20,a photo of a green shoe,shoe/green/seed_0020.png,shoes,green,shoe,green,True
shoe,green,21,a photo of a green shoe,shoe/green/seed_0021.png,shoe,green,shoe,green,True
shoe,green,22,a photo of a green shoe,shoe/green/seed_0022.png,shoe,green,shoe,green,True
shoe,green,23,a photo of a green shoe,shoe/green/seed_0023.png,shoe,green,shoe,green,True
shoe,green,24,a photo of a green shoe,shoe/green/seed_0024.png,boot,green,shoe,green,True
shoe,green,25,a photo of a green shoe,shoe/green/seed_0025.png,shoes,green,shoe,green,True
shoe,green,26,a photo of a green shoe,shoe/green/seed_0026.png,shoe,green,shoe,green,True
shoe,green,27,a photo of a green shoe,shoe/green/seed_0027.png,boot,green,shoe,green,True
shoe,green,28,a photo of a green shoe,shoe/green/seed_0028.png,shoes,green,shoe,green,True
shoe,green,29,a photo of a green shoe,shoe/green/seed_0029.png,shoe,green,shoe,green,True
shoe,pink,0,a photo of a pink shoe,shoe/pink/seed_0000.png,shoes,pink,shoe,pink,True
shoe,pink,1,a photo of a pink shoe,shoe/pink/seed_0001.png,shoes,pink,shoe,pink,True
shoe,pink,2,a photo of a pink shoe,shoe/pink/seed_0002.png,shoes,pink,shoe,pink,True
shoe,pink,3,a photo of a pink shoe,shoe/pink/seed_0003.png,skate,pink,unmatched,pink,False
shoe,pink,4,a photo of a pink shoe,shoe/pink/seed_0004.png,shoes,pink,shoe,pink,True
shoe,pink,5,a photo of a pink shoe,shoe/pink/seed_0005.png,shoe,pink,shoe,pink,True
shoe,pink,6,a photo of a pink shoe,shoe/pink/seed_0006.png,shoes,pink,shoe,pink,True
shoe,pink,7,a photo of a pink shoe,shoe/pink/seed_0007.png,shoes,pink,shoe,pink,True
shoe,pink,8,a photo of a pink shoe,shoe/pink/seed_0008.png,shoes,pink,shoe,pink,True
shoe,pink,9,a photo of a pink shoe,shoe/pink/seed_0009.png,shoes,pink,shoe,pink,True
shoe,pink,10,a photo of a pink shoe,shoe/pink/seed_0010.png,shoes,pink,shoe,pink,True
shoe,pink,11,a photo of a pink shoe,shoe/pink/seed_0011.png,shoes,pink,shoe,pink,True
shoe,pink,12,a photo of a pink shoe,shoe/pink/seed_0012.png,shoes,pink,shoe,pink,True
shoe,pink,13,a photo of a pink shoe,shoe/pink/seed_0013.png,shoe,pink,shoe,pink,True
shoe,pink,14,a photo of a pink shoe,shoe/pink/seed_0014.png,shoes,pink,shoe,pink,True
shoe,pink,15,a photo of a pink shoe,shoe/pink/seed_0015.png,shoes,pink,shoe,pink,True
shoe,pink,16,a photo of a pink shoe,shoe/pink/seed_0016.png,shoe,pink,shoe,pink,True
shoe,pink,17,a photo of a pink shoe,shoe/pink/seed_0017.png,shoes,pink,shoe,pink,True
shoe,pink,18,a photo of a pink shoe,shoe/pink/seed_0018.png,shoe,pink,shoe,pink,True
shoe,pink,19,a photo of a pink shoe,shoe/pink/seed_0019.png,shoes,pink,shoe,pink,True
shoe,pink,20,a photo of a pink shoe,shoe/pink/seed_0020.png,shoes,pink,shoe,pink,True
shoe,pink,21,a photo of a pink shoe,shoe/pink/seed_0021.png,shoes,pink,shoe,pink,True
shoe,pink,22,a photo of a pink shoe,shoe/pink/seed_0022.png,boots,pink,shoe,pink,True
shoe,pink,23,a photo of a pink shoe,shoe/pink/seed_0023.png,shoes,pink,shoe,pink,True
shoe,pink,24,a photo of a pink shoe,shoe/pink/seed_0024.png,shoes,pink,shoe,pink,True
shoe,pink,25,a photo of a pink shoe,shoe/pink/seed_0025.png,shoes,pink,shoe,pink,True
shoe,pink,26,a photo of a pink shoe,shoe/pink/seed_0026.png,shoe,pink,shoe,pink,True
shoe,pink,27,a photo of a pink shoe,shoe/pink/seed_0027.png,shoes,pink,shoe,pink,True
shoe,pink,28,a photo of a pink shoe,shoe/pink/seed_0028.png,shoes,pink,shoe,pink,True
shoe,pink,29,a photo of a pink shoe,shoe/pink/seed_0029.png,shoes,pink,shoe,pink,True
shoe,orange,0,a photo of a orange shoe,shoe/orange/seed_0000.png,shoe,orange,shoe,orange,True
shoe,orange,1,a photo of a orange shoe,shoe/orange/seed_0001.png,shoes,orange,shoe,orange,True
shoe,orange,2,a photo of a orange shoe,shoe/orange/seed_0002.png,shoe,orange,shoe,orange,True
shoe,orange,3,a photo of a orange shoe,shoe/orange/seed_0003.png,shoe,orange,shoe,orange,True
shoe,orange,4,a photo of a orange shoe,shoe/orange/seed_0004.png,shoes,orange,shoe,orange,True
shoe,orange,5,a photo of a orange shoe,shoe/orange/seed_0005.png,shoes,orange,shoe,orange,True
shoe,orange,6,a photo of a orange shoe,shoe/orange/seed_0006.png,shoes,orange,shoe,orange,True
shoe,orange,7,a photo of a orange shoe,shoe/orange/seed_0007.png,shoes,orange,shoe,orange,True
shoe,orange,8,a photo of a orange shoe,shoe/orange/seed_0008.png,shoes,orange,shoe,orange,True
shoe,orange,9,a photo of a orange shoe,shoe/orange/seed_0009.png,shoe,orange,shoe,orange,True
shoe,orange,10,a photo of a orange shoe,shoe/orange/seed_0010.png,shoes,orange,shoe,orange,True
shoe,orange,11,a photo of a orange shoe,shoe/orange/seed_0011.png,shoes,orange,shoe,orange,True
shoe,orange,12,a photo of a orange shoe,shoe/orange/seed_0012.png,boot,orange,shoe,orange,True
shoe,orange,13,a photo of a orange shoe,shoe/orange/seed_0013.png,shoes,orange,shoe,orange,True
shoe,orange,14,a photo of a orange shoe,shoe/orange/seed_0014.png,shoes,orange,shoe,orange,True
shoe,orange,15,a photo of a orange shoe,shoe/orange/seed_0015.png,shoe,orange,shoe,orange,True
